"Id","Path","Slice Name","Alias(s)","Label","Min","Max","Must Support?","Is Modifier?","Is Summary?","Type(s)","Short","Definition","Comments","Requirements","Default Value","Meaning When Missing","Fixed Value","Pattern","Example","Minimum Value","Maximum Value","Maximum Length","Binding Strength","Binding Description","Binding Value Set","Code","Slicing Discriminator","Slicing Description","Slicing Ordered","Slicing Rules","Base Path","Base Min","Base Max","Condition(s)","Constraint(s)"
"iqtig-mammachirurgie-181.teildatensatzOperation.modifierExtension","iqtig-mammachirurgie-181.teildatensatzOperation.modifierExtension","","extensions
user contentmodifiers","",0,*,"","Y","Y","Extension {[]} {[]}
","Extensions that cannot be ignored even if unrecognized","May be used to represent additional information that is not part of the basic definition of the element and that modifies the understanding of the element in which it is contained and/or the understanding of the containing element's descendants. Usually modifier elements provide negation or qualification. To make the use of extensions safe and manageable, there is a strict set of governance applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension. Applications processing a resource are required to check for modifier extensions.

Modifier extensions SHALL NOT change the meaning of any elements on Resource or DomainResource (including cannot change the meaning of modifierExtension itself).","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","Modifier extensions allow for extensions that *cannot* be safely ignored to be clearly distinguished from the vast majority of extensions which can be safely ignored.  This promotes interoperability by eliminating the need for implementers to prohibit the presence of extensions. For further information, see the [definition of modifier extensions](http://hl7.org/fhir/R4/extensibility.html#modifierExtension).","","","","","","","",,,,,"",,,,"BackboneElement.modifierExtension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"iqtig-mammachirurgie-181.teildatensatzOperation.laufendeNummer","iqtig-mammachirurgie-181.teildatensatzOperation.laufendeNummer","","","",1,1,"","","","positiveInt {[]} {[]}
","O:LNROP","Laufende Nummer des Operations-Teildatensatzes","","","","","","","","","",,,,,"",,,,"iqtig-mammachirurgie-181.teildatensatzOperation.laufendeNummer",1,1,"",""
"iqtig-mammachirurgie-181.teildatensatzOperation.bezugLnrBrust","iqtig-mammachirurgie-181.teildatensatzOperation.bezugLnrBrust","","","",1,1,"","","","positiveInt {[]} {[]}
","O:LNRBRUST","Zuordnung zu einem Brust-Teildatensatz (laufende Nummer)","","","","","","","","","",,,,,"",,,,"iqtig-mammachirurgie-181.teildatensatzOperation.bezugLnrBrust",1,1,"",""
"iqtig-mammachirurgie-181.teildatensatzOperation.operationsdatum","iqtig-mammachirurgie-181.teildatensatzOperation.operationsdatum","","","",1,1,"","","","date {[]} {[]}
","O:OPDATUM","Datum der Operation","","","","","","","","","",,,,,"",,,,"iqtig-mammachirurgie-181.teildatensatzOperation.operationsdatum",1,1,"",""
"iqtig-mammachirurgie-181.teildatensatzOperation.seitenlokalisation","iqtig-mammachirurgie-181.teildatensatzOperation.seitenlokalisation","","","",1,1,"","","","code {[]} {[]}
","O:SEITE","Seitenlokalisation der Operation: R=rechts, L=links, B=beidseits","","","","","","","","","",,,,,"",,,,"iqtig-mammachirurgie-181.teildatensatzOperation.seitenlokalisation",1,1,"",""
"iqtig-mammachirurgie-181.teildatensatzOperation.prozeduren","iqtig-mammachirurgie-181.teildatensatzOperation.prozeduren","","","",1,*,"","","","BackboneElement {[]} {[]}
","O:OPSCHLUESSEL","OPS-Prozedurenkodes des Eingriffs","","","","","","","","","",,,,,"",,,,"iqtig-mammachirurgie-181.teildatensatzOperation.prozeduren",1,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"iqtig-mammachirurgie-181.teildatensatzOperation.prozeduren.id","iqtig-mammachirurgie-181.teildatensatzOperation.prozeduren.id","","","",0,1,"","","","string {[]} {[]}
","Unique id for inter-element referencing","Unique id for the element within a resource (for internal references). This may be any string value that does not contain spaces.","","","","","","","","","",,,,,"",,,,"Element.id",0,1,"",""
"iqtig-mammachirurgie-181.teildatensatzOperation.prozeduren.extension","iqtig-mammachirurgie-181.teildatensatzOperation.prozeduren.extension","","extensions
user content","",0,*,"","","","Extension {[]} {[]}
","Additional content defined by implementations","May be used to represent additional information that is not part of the basic definition of the element. To make the use of extensions safe and manageable, there is a strict set of governance  applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension.","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","","","","","","","","",,,,,"","value:url}
","Extensions are always sliced by (at least) url",,"open","Element.extension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"iqtig-mammachirurgie-181.teildatensatzOperation.prozeduren.modifierExtension","iqtig-mammachirurgie-181.teildatensatzOperation.prozeduren.modifierExtension","","extensions
user contentmodifiers","",0,*,"","Y","Y","Extension {[]} {[]}
","Extensions that cannot be ignored even if unrecognized","May be used to represent additional information that is not part of the basic definition of the element and that modifies the understanding of the element in which it is contained and/or the understanding of the containing element's descendants. Usually modifier elements provide negation or qualification. To make the use of extensions safe and manageable, there is a strict set of governance applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension. Applications processing a resource are required to check for modifier extensions.

Modifier extensions SHALL NOT change the meaning of any elements on Resource or DomainResource (including cannot change the meaning of modifierExtension itself).","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","Modifier extensions allow for extensions that *cannot* be safely ignored to be clearly distinguished from the vast majority of extensions which can be safely ignored.  This promotes interoperability by eliminating the need for implementers to prohibit the presence of extensions. For further information, see the [definition of modifier extensions](http://hl7.org/fhir/R4/extensibility.html#modifierExtension).","","","","","","","",,,,,"",,,,"BackboneElement.modifierExtension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"iqtig-mammachirurgie-181.teildatensatzOperation.prozeduren.code","iqtig-mammachirurgie-181.teildatensatzOperation.prozeduren.code","","","",1,1,"","","","code {[]} {[]}
","Code","OPS-Kode, z.B. 5-870.a1","","","","","","","","","",,,,,"",,,,"iqtig-mammachirurgie-181.teildatensatzOperation.prozeduren.code",1,1,"",""
"iqtig-mammachirurgie-181.teildatensatzOperation.prozeduren.version","iqtig-mammachirurgie-181.teildatensatzOperation.prozeduren.version","","","",1,1,"","","","string {[]} {[]}
","Version","OPS-Version (z.B. 2024)","","","","","","","","","",,,,,"",,,,"iqtig-mammachirurgie-181.teildatensatzOperation.prozeduren.version",1,1,"",""
"iqtig-mammachirurgie-181.teildatensatzOperation.operationsart","iqtig-mammachirurgie-181.teildatensatzOperation.operationsart","","","",1,1,"","","","code {[]} {[]}
","O:OPART","Art des Eingriffs: 1=BET, 2=Mastektomie einfach, 3=Mastektomie hautsparend, 4=Mastektomie nippelsparend, 5=Revision, 6=Wiederaufbau, 9=sonstige","","","","","","","","","",,,,,"",,,,"iqtig-mammachirurgie-181.teildatensatzOperation.operationsart",1,1,"",""
"iqtig-mammachirurgie-181.teildatensatzOperation.dignitaetIntraop","iqtig-mammachirurgie-181.teildatensatzOperation.dignitaetIntraop","","","",0,1,"","","","code {[]} {[]}
","O:DIGNITAET","Dignitaet intraoperativ: 1=maligne, 2=benigne, 3=unklar","","","","","","","","","",,,,,"",,,,"iqtig-mammachirurgie-181.teildatensatzOperation.dignitaetIntraop",0,1,"",""
"iqtig-mammachirurgie-181.teildatensatzOperation.intraopSchnellschnitt","iqtig-mammachirurgie-181.teildatensatzOperation.intraopSchnellschnitt","","","",0,1,"","","","code {[]} {[]}
","O:SCHNELLSCHNITT","Intraoperativer Schnellschnitt durchgefuehrt: 0=nein, 1=ja","","","","","","","","","",,,,,"",,,,"iqtig-mammachirurgie-181.teildatensatzOperation.intraopSchnellschnitt",0,1,"",""
"iqtig-mammachirurgie-181.teildatensatzOperation.intraopPraeparatkontrolle","iqtig-mammachirurgie-181.teildatensatzOperation.intraopPraeparatkontrolle","","","",0,1,"","","","code {[]} {[]}
","O:PRAEPKONTROLLE","Intraoperative Praeparatkontrolle (QI-3): 0=nein, 1=Mammografie, 2=Sonografie, 9=sonstige","","","","","","","","","",,,,,"",,,,"iqtig-mammachirurgie-181.teildatensatzOperation.intraopPraeparatkontrolle",0,1,"",""
"iqtig-mammachirurgie-181.teildatensatzOperation.histologieICDO","iqtig-mammachirurgie-181.teildatensatzOperation.histologieICDO","","","",0,1,"","","","BackboneElement {[]} {[]}
","O:HISTMORPH","ICD-O-3 Morphologie (Histologietyp)","","","","","","","","","",,,,,"",,,,"iqtig-mammachirurgie-181.teildatensatzOperation.histologieICDO",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"iqtig-mammachirurgie-181.teildatensatzOperation.histologieICDO.id","iqtig-mammachirurgie-181.teildatensatzOperation.histologieICDO.id","","","",0,1,"","","","string {[]} {[]}
","Unique id for inter-element referencing","Unique id for the element within a resource (for internal references). This may be any string value that does not contain spaces.","","","","","","","","","",,,,,"",,,,"Element.id",0,1,"",""
"iqtig-mammachirurgie-181.teildatensatzOperation.histologieICDO.extension","iqtig-mammachirurgie-181.teildatensatzOperation.histologieICDO.extension","","extensions
user content","",0,*,"","","","Extension {[]} {[]}
","Additional content defined by implementations","May be used to represent additional information that is not part of the basic definition of the element. To make the use of extensions safe and manageable, there is a strict set of governance  applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension.","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","","","","","","","","",,,,,"","value:url}
","Extensions are always sliced by (at least) url",,"open","Element.extension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"iqtig-mammachirurgie-181.teildatensatzOperation.histologieICDO.modifierExtension","iqtig-mammachirurgie-181.teildatensatzOperation.histologieICDO.modifierExtension","","extensions
user contentmodifiers","",0,*,"","Y","Y","Extension {[]} {[]}
","Extensions that cannot be ignored even if unrecognized","May be used to represent additional information that is not part of the basic definition of the element and that modifies the understanding of the element in which it is contained and/or the understanding of the containing element's descendants. Usually modifier elements provide negation or qualification. To make the use of extensions safe and manageable, there is a strict set of governance applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension. Applications processing a resource are required to check for modifier extensions.

Modifier extensions SHALL NOT change the meaning of any elements on Resource or DomainResource (including cannot change the meaning of modifierExtension itself).","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","Modifier extensions allow for extensions that *cannot* be safely ignored to be clearly distinguished from the vast majority of extensions which can be safely ignored.  This promotes interoperability by eliminating the need for implementers to prohibit the presence of extensions. For further information, see the [definition of modifier extensions](http://hl7.org/fhir/R4/extensibility.html#modifierExtension).","","","","","","","",,,,,"",,,,"BackboneElement.modifierExtension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"iqtig-mammachirurgie-181.teildatensatzOperation.histologieICDO.code","iqtig-mammachirurgie-181.teildatensatzOperation.histologieICDO.code","","","",1,1,"","","","code {[]} {[]}
","Code","ICD-O-Morphologie-Code (z.B. 8500/3)","","","","","","","","","",,,,,"",,,,"iqtig-mammachirurgie-181.teildatensatzOperation.histologieICDO.code",1,1,"",""
"iqtig-mammachirurgie-181.teildatensatzOperation.histologieICDO.version","iqtig-mammachirurgie-181.teildatensatzOperation.histologieICDO.version","","","",1,1,"","","","string {[]} {[]}
","Version","ICD-O-Version","","","","","","","","","",,,,,"",,,,"iqtig-mammachirurgie-181.teildatensatzOperation.histologieICDO.version",1,1,"",""
"iqtig-mammachirurgie-181.teildatensatzOperation.grading","iqtig-mammachirurgie-181.teildatensatzOperation.grading","","","",0,1,"","","","code {[]} {[]}
","O:GRADING","Histopathologisches Grading: 1=G1, 2=G2, 3=G3, 4=G4, X=GX","","","","","","","","","",,,,,"",,,,"iqtig-mammachirurgie-181.teildatensatzOperation.grading",0,1,"",""
"iqtig-mammachirurgie-181.teildatensatzOperation.tumorgroesseInvasiv","iqtig-mammachirurgie-181.teildatensatzOperation.tumorgroesseInvasiv","","","",0,1,"","","","integer {[]} {[]}
","O:TGROESSEINV","Maximaler Durchmesser des invasiven Tumorherdes in mm","","","","","","","","","",,,,,"",,,,"iqtig-mammachirurgie-181.teildatensatzOperation.tumorgroesseInvasiv",0,1,"",""
"iqtig-mammachirurgie-181.teildatensatzOperation.tumorgroesseDCIS","iqtig-mammachirurgie-181.teildatensatzOperation.tumorgroesseDCIS","","","",0,1,"","","","integer {[]} {[]}
","O:TGROESSEDCIS","Maximaler Durchmesser der DCIS-Komponente in mm","","","","","","","","","",,,,,"",,,,"iqtig-mammachirurgie-181.teildatensatzOperation.tumorgroesseDCIS",0,1,"",""
"iqtig-mammachirurgie-181.teildatensatzOperation.multifokalitaet","iqtig-mammachirurgie-181.teildatensatzOperation.multifokalitaet","","","",0,1,"","","","code {[]} {[]}
","O:MULTIFOK","Multifokalitaet: 0=nein, 1=multifokal, 2=multizentrisch, 9=unbekannt","","","","","","","","","",,,,,"",,,,"iqtig-mammachirurgie-181.teildatensatzOperation.multifokalitaet",0,1,"",""
"iqtig-mammachirurgie-181.teildatensatzOperation.pT","iqtig-mammachirurgie-181.teildatensatzOperation.pT","","","",0,1,"","","","string {[]} {[]}
","O:PT","Pathologische T-Kategorie","","","","","","","","","",,,,,"",,,,"iqtig-mammachirurgie-181.teildatensatzOperation.pT",0,1,"",""
"iqtig-mammachirurgie-181.teildatensatzOperation.pN","iqtig-mammachirurgie-181.teildatensatzOperation.pN","","","",0,1,"","","","string {[]} {[]}
","O:PN","Pathologische N-Kategorie","","","","","","","","","",,,,,"",,,,"iqtig-mammachirurgie-181.teildatensatzOperation.pN",0,1,"",""
"iqtig-mammachirurgie-181.teildatensatzOperation.pM","iqtig-mammachirurgie-181.teildatensatzOperation.pM","","","",0,1,"","","","string {[]} {[]}
","O:PM","Pathologische M-Kategorie","","","","","","","","","",,,,,"",,,,"iqtig-mammachirurgie-181.teildatensatzOperation.pM",0,1,"",""
"iqtig-mammachirurgie-181.teildatensatzOperation.ySymbol","iqtig-mammachirurgie-181.teildatensatzOperation.ySymbol","","","",0,1,"","","","code {[]} {[]}
","O:YSYMBOL","y-Symbol (nach neoadjuvanter Therapie): 0=nein, 1=ja","","","","","","","","","",,,,,"",,,,"iqtig-mammachirurgie-181.teildatensatzOperation.ySymbol",0,1,"",""
"iqtig-mammachirurgie-181.teildatensatzOperation.uiccStadiumPatho","iqtig-mammachirurgie-181.teildatensatzOperation.uiccStadiumPatho","","","",0,1,"","","","string {[]} {[]}
","O:UICCPATHO","Pathologisches UICC-Stadium","","","","","","","","","",,,,,"",,,,"iqtig-mammachirurgie-181.teildatensatzOperation.uiccStadiumPatho",0,1,"",""
"iqtig-mammachirurgie-181.teildatensatzOperation.l","iqtig-mammachirurgie-181.teildatensatzOperation.l","","","",0,1,"","","","code {[]} {[]}
","O:L","Lymphgefaessinvasion: L0, L1, LX","","","","","","","","","",,,,,"",,,,"iqtig-mammachirurgie-181.teildatensatzOperation.l",0,1,"",""
"iqtig-mammachirurgie-181.teildatensatzOperation.v","iqtig-mammachirurgie-181.teildatensatzOperation.v","","","",0,1,"","","","code {[]} {[]}
","O:V","Veneninvasion: V0, V1, V2, VX","","","","","","","","","",,,,,"",,,,"iqtig-mammachirurgie-181.teildatensatzOperation.v",0,1,"",""
"iqtig-mammachirurgie-181.teildatensatzOperation.pn","iqtig-mammachirurgie-181.teildatensatzOperation.pn","","","",0,1,"","","","code {[]} {[]}
","O:PN_PERI","Perineurale Invasion: Pn0, Pn1, PnX","","","","","","","","","",,,,,"",,,,"iqtig-mammachirurgie-181.teildatensatzOperation.pn",0,1,"",""
"iqtig-mammachirurgie-181.teildatensatzOperation.residualstatusLokal","iqtig-mammachirurgie-181.teildatensatzOperation.residualstatusLokal","","","",0,1,"","","","code {[]} {[]}
","O:RSTATUSLOK","Lokaler Residualstatus: R0, R1, R1is, R1cy, R2, RX","","","","","","","","","",,,,,"",,,,"iqtig-mammachirurgie-181.teildatensatzOperation.residualstatusLokal",0,1,"",""
"iqtig-mammachirurgie-181.teildatensatzOperation.residualstatusGesamt","iqtig-mammachirurgie-181.teildatensatzOperation.residualstatusGesamt","","","",0,1,"","","","code {[]} {[]}
","O:RSTATUSGES","Gesamtresidualstatus: R0, R1, R2, RX","","","","","","","","","",,,,,"",,,,"iqtig-mammachirurgie-181.teildatensatzOperation.residualstatusGesamt",0,1,"",""
"iqtig-mammachirurgie-181.teildatensatzOperation.sentinelDurchgefuehrt","iqtig-mammachirurgie-181.teildatensatzOperation.sentinelDurchgefuehrt","","","",0,1,"","","","code {[]} {[]}
","O:SENTINEL","Sentinel-Lymphknoten-Biopsie durchgefuehrt: 0=nein, 1=ja","","","","","","","","","",,,,,"",,,,"iqtig-mammachirurgie-181.teildatensatzOperation.sentinelDurchgefuehrt",0,1,"",""
"iqtig-mammachirurgie-181.teildatensatzOperation.lkUntersucht","iqtig-mammachirurgie-181.teildatensatzOperation.lkUntersucht","","","",0,1,"","","","integer {[]} {[]}
","O:LKUNTERSUCHT","Anzahl untersuchter Lymphknoten (ohne Sentinel)","","","","","","","","","",,,,,"",,,,"iqtig-mammachirurgie-181.teildatensatzOperation.lkUntersucht",0,1,"",""
"iqtig-mammachirurgie-181.teildatensatzOperation.lkBefallen","iqtig-mammachirurgie-181.teildatensatzOperation.lkBefallen","","","",0,1,"","","","integer {[]} {[]}
","O:LKBEFALLEN","Anzahl befallener Lymphknoten (ohne Sentinel)","","","","","","","","","",,,,,"",,,,"iqtig-mammachirurgie-181.teildatensatzOperation.lkBefallen",0,1,"",""
"iqtig-mammachirurgie-181.teildatensatzOperation.sentinelLkUntersucht","iqtig-mammachirurgie-181.teildatensatzOperation.sentinelLkUntersucht","","","",0,1,"","","","integer {[]} {[]}
","O:SLKUNTERSUCHT","Anzahl untersuchter Sentinel-Lymphknoten","","","","","","","","","",,,,,"",,,,"iqtig-mammachirurgie-181.teildatensatzOperation.sentinelLkUntersucht",0,1,"",""
"iqtig-mammachirurgie-181.teildatensatzOperation.sentinelLkBefallen","iqtig-mammachirurgie-181.teildatensatzOperation.sentinelLkBefallen","","","",0,1,"","","","integer {[]} {[]}
","O:SLKBEFALLEN","Anzahl befallener Sentinel-Lymphknoten","","","","","","","","","",,,,,"",,,,"iqtig-mammachirurgie-181.teildatensatzOperation.sentinelLkBefallen",0,1,"",""
"iqtig-mammachirurgie-181.teildatensatzOperation.axillaDissektion","iqtig-mammachirurgie-181.teildatensatzOperation.axillaDissektion","","","",0,1,"","","","code {[]} {[]}
","O:AXDISSEKTION","Axilladissektion durchgefuehrt: 0=nein, 1=ja","","","","","","","","","",,,,,"",,,,"iqtig-mammachirurgie-181.teildatensatzOperation.axillaDissektion",0,1,"",""
"iqtig-mammachirurgie-181.teildatensatzOperation.hormonrezeptorStatusER","iqtig-mammachirurgie-181.teildatensatzOperation.hormonrezeptorStatusER","","","",0,1,"","","","code {[]} {[]}
","O:ERSTATUS","Oestrogenrezeptor: P=positiv, N=negativ, U=unbekannt","","","","","","","","","",,,,,"",,,,"iqtig-mammachirurgie-181.teildatensatzOperation.hormonrezeptorStatusER",0,1,"",""
"iqtig-mammachirurgie-181.teildatensatzOperation.hormonrezeptorStatusPR","iqtig-mammachirurgie-181.teildatensatzOperation.hormonrezeptorStatusPR","","","",0,1,"","","","code {[]} {[]}
","O:PRSTATUS","Progesteronrezeptor: P=positiv, N=negativ, U=unbekannt","","","","","","","","","",,,,,"",,,,"iqtig-mammachirurgie-181.teildatensatzOperation.hormonrezeptorStatusPR",0,1,"",""
"iqtig-mammachirurgie-181.teildatensatzOperation.her2Status","iqtig-mammachirurgie-181.teildatensatzOperation.her2Status","","","",0,1,"","","","code {[]} {[]}
","O:HER2STATUS","HER2-Status: P=positiv, N=negativ, U=unbekannt","","","","","","","","","",,,,,"",,,,"iqtig-mammachirurgie-181.teildatensatzOperation.her2Status",0,1,"",""
"iqtig-mammachirurgie-181.teildatensatzOperation.komplikationen","iqtig-mammachirurgie-181.teildatensatzOperation.komplikationen","","","",0,*,"","","","BackboneElement {[]} {[]}
","O:KOMPL","Intra-/postoperative Komplikationen","","","","","","","","","",,,,,"",,,,"iqtig-mammachirurgie-181.teildatensatzOperation.komplikationen",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"iqtig-mammachirurgie-181.teildatensatzOperation.komplikationen.id","iqtig-mammachirurgie-181.teildatensatzOperation.komplikationen.id","","","",0,1,"","","","string {[]} {[]}
","Unique id for inter-element referencing","Unique id for the element within a resource (for internal references). This may be any string value that does not contain spaces.","","","","","","","","","",,,,,"",,,,"Element.id",0,1,"",""
"iqtig-mammachirurgie-181.teildatensatzOperation.komplikationen.extension","iqtig-mammachirurgie-181.teildatensatzOperation.komplikationen.extension","","extensions
user content","",0,*,"","","","Extension {[]} {[]}
","Additional content defined by implementations","May be used to represent additional information that is not part of the basic definition of the element. To make the use of extensions safe and manageable, there is a strict set of governance  applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension.","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","","","","","","","","",,,,,"","value:url}
","Extensions are always sliced by (at least) url",,"open","Element.extension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"iqtig-mammachirurgie-181.teildatensatzOperation.komplikationen.modifierExtension","iqtig-mammachirurgie-181.teildatensatzOperation.komplikationen.modifierExtension","","extensions
user contentmodifiers","",0,*,"","Y","Y","Extension {[]} {[]}
","Extensions that cannot be ignored even if unrecognized","May be used to represent additional information that is not part of the basic definition of the element and that modifies the understanding of the element in which it is contained and/or the understanding of the containing element's descendants. Usually modifier elements provide negation or qualification. To make the use of extensions safe and manageable, there is a strict set of governance applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension. Applications processing a resource are required to check for modifier extensions.

Modifier extensions SHALL NOT change the meaning of any elements on Resource or DomainResource (including cannot change the meaning of modifierExtension itself).","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","Modifier extensions allow for extensions that *cannot* be safely ignored to be clearly distinguished from the vast majority of extensions which can be safely ignored.  This promotes interoperability by eliminating the need for implementers to prohibit the presence of extensions. For further information, see the [definition of modifier extensions](http://hl7.org/fhir/R4/extensibility.html#modifierExtension).","","","","","","","",,,,,"",,,,"BackboneElement.modifierExtension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"iqtig-mammachirurgie-181.teildatensatzOperation.komplikationen.kuerzel","iqtig-mammachirurgie-181.teildatensatzOperation.komplikationen.kuerzel","","","",0,1,"","","","code {[]} {[]}
","Kuerzel","Komplikationskuerzel (z.B. WUH=Wundheilungsstoerung, ABS=Abszess)","","","","","","","","","",,,,,"",,,,"iqtig-mammachirurgie-181.teildatensatzOperation.komplikationen.kuerzel",0,1,"",""
"iqtig-mammachirurgie-181.teildatensatzOperation.komplikationen.icdCode","iqtig-mammachirurgie-181.teildatensatzOperation.komplikationen.icdCode","","","",0,1,"","","","code {[]} {[]}
","ICD","ICD-10-GM-Code der Komplikation (falls vorhanden)","","","","","","","","","",,,,,"",,,,"iqtig-mammachirurgie-181.teildatensatzOperation.komplikationen.icdCode",0,1,"",""
"iqtig-mammachirurgie-181.teildatensatzOperation.revisionsoperation","iqtig-mammachirurgie-181.teildatensatzOperation.revisionsoperation","","","",0,1,"","","","code {[]} {[]}
","O:REVISION","Revisionsoperation waehrend des Aufenthalts: 0=nein, 1=ja","","","","","","","","","",,,,,"",,,,"iqtig-mammachirurgie-181.teildatensatzOperation.revisionsoperation",0,1,"",""
